atributo,valor
iso3,URY
country_name,Uruguay
region,LATAM
income_group,HI
iapp_jurisdiction_iapp,Additional research (URY)
iapp_has_ai_law,0
iapp_regulatory_approach,strategy_led
iapp_regulatory_intensity,3
iapp_enforcement_level,low
iapp_thematic_coverage,5
iapp_evidence_summary,"National AI Strategy 2019, AGESIC AI guide, OECD AI principles adherent, no binding AI law."
iapp_source,IAPP_supplementary_research
iapp_source_date,2026-02
oxford_readiness_score,58.47
oxford_rank,55
oxford_pillar_policy_capacity,61.5
oxford_pillar_ai_infrastructure,56.52
oxford_pillar_governance,84.5
oxford_pillar_public_sector_adoption,83.22
oxford_pillar_development_and_diffusion,31.19
oxford_pillar_resilience,52.35
oxford_dimension_compute_capacity,7.19
oxford_dimension_policy_vision,60.0
oxford_dimension_e_government_delivery,88.58
oxford_dimension_safety_and_security,50.0
ms_ai_user_share_h1_2025,20.9
ms_ai_user_share_h2_2025,22.5
ms_ai_user_share_change_pp,1.6
fh_country_name,Uruguay
fh_fh_status,F
fh_fh_total_score,97
fh_fh_pr_score,40
fh_fh_cl_score,57
fh_fh_year,2025
fh_notes,Data year 2024
gdpr_country_name,Uruguay
gdpr_has_gdpr_like_law,1
gdpr_gdpr_similarity_level,3
gdpr_dp_law_name,Law 18.331 Personal Data Protection
gdpr_dp_law_year,2008
gdpr_has_dpa,1
gdpr_eu_status,adequacy
gdpr_enforcement_active,1
gdpr_notes,EU adequacy since 2012; URCDP active
legal_origin,French
is_common_law,0
wipo_gii_score,28.837903949844
wipo_gii_rank,68
wipo_income_group_wipo,HI
wipo_region_un,Latin America and the Caribbean
wipo_ppp_per_capita,34440.2
wipo_population_thousands,3386.59
wipo_business_environment,64.3187584843012
wipo_business_sophistication,25.6110249353253
wipo_creative_goods_and_services,18.6167244174763
wipo_creative_outputs,20.3337069899384
wipo_credit,16.2700039607575
wipo_ecological_sustainability,39.2811571002654
wipo_education,42.5278078966296
wipo_general_infrastructure,24.3169962821564
wipo_human_capital_and_research,26.2442341454533
wipo_information_and_communication_technologies_icts,75.9107039614926
wipo_infrastructure,46.5029524479715
wipo_innovation_inputs,37.8462869999492
wipo_innovation_linkages,20.8361045537598
wipo_innovation_outputs,20.4154913128278
wipo_institutional_environment,74.7574447215817
wipo_institutions,67.4306941791209
wipo_intangible_assets,14.1663232167239
wipo_investment,10.1653981591506
wipo_knowledge_absorption,26.3179708614162
wipo_knowledge_and_technology_outputs,20.4972756357171
wipo_knowledge_creation,12.3464417693092
wipo_knowledge_diffusion,28.6358937970316
wipo_knowledge_impact,20.5094913408107
wipo_knowledge_workers,29.6789993907999
wipo_market_sophistication,23.4425292918752
wipo_online_creativity,34.3854571088296
wipo_regulatory_environment,63.2158793314798
wipo_research_and_development_r_d,7.75680256382749
wipo_tertiary_education,28.4480919759027
wipo_trade_diversification_and_market_scale,43.8921857557176
wb_gdp_per_capita_ppp_2024,36417.874162496
wb_rd_expenditure_2022,0.62592
wb_internet_penetration_2024,91.9911
wb_tertiary_education_2023,79.9536903496537
wb_government_effectiveness_2023,0.850249707698822
wb_regulatory_quality_2023,0.675111055374146
wb_rule_of_law_2023,0.717662572860718
wb_control_of_corruption_2023,1.57394731044769
wb_voice_accountability_2023,1.28379380702972
wb_political_stability_2023,0.964887142181396
wb_gdp_current_usd_2024,80961511073.5797
wb_population_2024,3386588.0
wb_labor_force_2024,1799101.0
wb_fdi_net_inflows_2024,-3936668278.41077
wb_exports_pct_gdp_2024,28.7607719167193
wb_inflation_consumer_prices_2024,4.84914366613156
wb_unemployment_rate_2024,8.209
wb_education_expenditure_pct_gdp_2023,4.81125020980835
wb_mobile_subscriptions_per100_2023,141.719
wb_patent_applications_residents_2017,23.0
wb_high_tech_exports_pct,8.29802507186468
wb_ict_service_exports_pct,19.0124371776539
oecd_year,2024
oecd_has_ai_law,0
oecd_regulatory_approach,strategy_led
oecd_regulatory_intensity,5
oecd_enforcement_level,none
oecd_thematic_coverage,17
oecd_n_total_initiatives,6
oecd_n_binding,0
oecd_n_nonbinding,5
oecd_n_strategies,1
oecd_n_regulations,1
oecd_n_sectors_covered,1
oecd_n_policy_instruments,1
stanford_fig_4.2.13,13.22%
stanford_fig_4.2.14,1/1/18
stanford_fig_4.2.15,0.26
stanford_fig_4.2.16,Female
stanford_fig_4.2.17,0.29%
stanford_fig_4.2.18,171%
stanford_fig_4.2.19,2016
stanford_fig_4.2.21,2016
stanford_fig_4.2.22,-0.05
stanford_fig_4.2.23,1/1/23
stanford_fig_4.3.13,2
stanford_fig_4.3.9,0.01975
stanford_fig_6.2.1,0
stanford_fig_6.2.15,17
stanford_fig_6.2.16,72
stanford_fig_6.2.20,2024
stanford_fig_6.3.9,2013
