atributo,valor
iso3,NOR
country_name,Norway
region,Europe-Other
income_group,HI
iapp_jurisdiction_iapp,Additional research (NOR)
iapp_has_ai_law,0
iapp_regulatory_approach,strategy_led
iapp_regulatory_intensity,4
iapp_enforcement_level,medium
iapp_thematic_coverage,8
iapp_evidence_summary,"National Strategy for AI 2020, EEA member (EU AI Act applicability expected), OECD AI principles adherent, strong DPA."
iapp_source,IAPP_supplementary_research
iapp_source_date,2026-02
oxford_readiness_score,74.84
oxford_rank,10
oxford_pillar_policy_capacity,88.0
oxford_pillar_ai_infrastructure,65.67
oxford_pillar_governance,94.02
oxford_pillar_public_sector_adoption,84.17
oxford_pillar_development_and_diffusion,60.57
oxford_pillar_resilience,77.5
oxford_dimension_compute_capacity,18.92
oxford_dimension_policy_vision,70.0
oxford_dimension_e_government_delivery,97.79
oxford_dimension_safety_and_security,66.67
oxford_dimension_ai_sector_maturity,38.45
oxford_dimension_human_capital,79.77
oxford_dimension_data_quality,92.01
oxford_dimension_regulatory_compliance,88.05
oxford_dimension_government_digital_policy,70.54
oxford_dimension_societal_transition,88.33
oxford_dimension_ai_technology_diffusion,70.87
ms_ai_user_share_h1_2025,45.3
ms_ai_user_share_h2_2025,46.4
ms_ai_user_share_change_pp,1.1
fh_country_name,Norway
fh_fh_status,F
fh_fh_total_score,100
fh_fh_pr_score,40
fh_fh_cl_score,60
fh_fh_year,2025
fh_notes,Data year 2024
gdpr_country_name,Norway
gdpr_has_gdpr_like_law,1
gdpr_gdpr_similarity_level,3
gdpr_dp_law_name,GDPR (EEA) + Personal Data Act
gdpr_dp_law_year,2018
gdpr_has_dpa,1
gdpr_eu_status,eea_member
gdpr_enforcement_active,1
gdpr_notes,EEA member; Datatilsynet enforcement
legal_origin,Scandinavian
is_common_law,0
wipo_gii_score,49.2378087475471
wipo_gii_rank,20
wipo_income_group_wipo,HI
wipo_region_un,Europe
wipo_ppp_per_capita,103446.04
wipo_population_thousands,5576.66
wipo_business_environment,68.7735148240432
wipo_business_sophistication,51.1828415764032
wipo_creative_goods_and_services,30.8394126793775
wipo_creative_outputs,43.4367633731665
wipo_credit,51.6240830565256
wipo_ecological_sustainability,45.0283349036155
wipo_education,64.2514072076784
wipo_general_infrastructure,66.5781580785238
wipo_human_capital_and_research,50.9413005168847
wipo_information_and_communication_technologies_icts,82.2691431673714
wipo_infrastructure,64.6252120498369
wipo_innovation_inputs,59.044000110661
wipo_innovation_linkages,54.4055416212933
wipo_innovation_outputs,39.076266323116
wipo_institutional_environment,93.0203837844327
wipo_institutions,83.2700914776109
wipo_intangible_assets,35.9833341214112
wipo_investment,23.1957534418622
wipo_knowledge_absorption,37.185612470706
wipo_knowledge_and_technology_outputs,34.7157692730656
wipo_knowledge_creation,45.9643197720275
wipo_knowledge_diffusion,19.5744089125682
wipo_knowledge_impact,38.608579134601
wipo_knowledge_workers,61.9573706372103
wipo_market_sophistication,45.2005549325692
wipo_online_creativity,70.9409725704661
wipo_regulatory_environment,88.0163758243569
wipo_research_and_development_r_d,49.5666954110519
wipo_tertiary_education,39.0057989319237
wipo_trade_diversification_and_market_scale,60.7818282993198
wb_gdp_per_capita_ppp_2024,102037.526800237
wb_rd_expenditure_2022,1.55752
wb_internet_penetration_2023,99.0
wb_tertiary_education_2023,95.0573806762695
wb_government_effectiveness_2023,1.79993534088135
wb_regulatory_quality_2023,1.59752345085144
wb_rule_of_law_2023,1.83398151397705
wb_control_of_corruption_2023,2.11352157592773
wb_voice_accountability_2023,1.77725434303284
wb_political_stability_2023,0.892857432365417
wb_gdp_current_usd_2024,483592648313.301
wb_population_2024,5572279.0
wb_labor_force_2024,3074577.0
wb_fdi_net_inflows_2024,12044176872.556
wb_exports_pct_gdp_2024,47.4917090116126
wb_inflation_consumer_prices_2024,3.14530134431073
wb_unemployment_rate_2024,4.0
wb_education_expenditure_pct_gdp_2022,5.45586013793945
wb_mobile_subscriptions_per100_2022,111.657
wb_patent_applications_residents_2021,946.0
wb_high_tech_exports_pct,22.4920145628444
wb_ict_service_exports_pct,6.34306449310678
oecd_year,2024
oecd_has_ai_law,1
oecd_regulatory_approach,regulation_focused
oecd_year_enacted,2018.0
oecd_regulatory_intensity,14
oecd_enforcement_level,medium
oecd_thematic_coverage,0
oecd_n_total_initiatives,18
oecd_n_binding,2
oecd_n_nonbinding,9
oecd_n_strategies,0
oecd_n_regulations,6
oecd_n_sectors_covered,1
oecd_n_policy_instruments,1
stanford_fig_4.2.13,13.33%
stanford_fig_4.2.14,1/1/18
stanford_fig_4.2.15,0.46
stanford_fig_4.2.16,Female
stanford_fig_4.2.17,0.66%
stanford_fig_4.2.18,158%
stanford_fig_4.2.19,2016
stanford_fig_4.2.21,2016
stanford_fig_4.2.22,0.55
stanford_fig_4.2.23,1/1/23
stanford_fig_4.3.1,2013
stanford_fig_4.3.12,9
stanford_fig_4.3.13,50
stanford_fig_4.3.8,0.19464037
stanford_fig_4.3.9,0.759006546
stanford_fig_4.4.4,82%
stanford_fig_4.4.7,73.70%
stanford_fig_1.1.4,2013
stanford_fig_1.1.5,2013
stanford_fig_1.2.2,2010
stanford_fig_1.2.4,0.090586373
stanford_fig_1.3.3,1
stanford_fig_6.2.1,0
stanford_fig_6.2.13,AK
stanford_fig_6.2.15,0
stanford_fig_6.2.16,0
stanford_fig_6.2.8,6
stanford_fig_6.3.1,25.82677709636227
stanford_fig_6.3.2,11
stanford_fig_6.3.3,625.3652844
stanford_fig_6.3.4,472.7983633
