atributo,valor
iso3,RUS
country_name,Russia
region,Europe-Other
income_group,UM
iapp_jurisdiction_iapp,Additional research (RUS)
iapp_has_ai_law,1
iapp_regulatory_approach,comprehensive
iapp_regulatory_intensity,7
iapp_year_enacted,2020.0
iapp_enforcement_level,high
iapp_thematic_coverage,8
iapp_evidence_summary,"Federal Law on experimental AI regulation (Moscow sandbox) 2020, National AI Strategy 2019, AI Development Concept to 2030, ethical AI code. Decree No. 490 signed by President."
iapp_source,IAPP_supplementary_research
iapp_source_date,2026-02
oxford_readiness_score,59.57
oxford_rank,49
oxford_pillar_policy_capacity,65.5
oxford_pillar_ai_infrastructure,57.23
oxford_pillar_governance,74.14
oxford_pillar_public_sector_adoption,69.78
oxford_pillar_development_and_diffusion,49.64
oxford_pillar_resilience,47.13
oxford_dimension_compute_capacity,21.43
oxford_dimension_policy_vision,70.0
oxford_dimension_e_government_delivery,73.42
oxford_dimension_safety_and_security,50.0
ms_ai_user_share_h1_2025,7.6
ms_ai_user_share_h2_2025,8.0
ms_ai_user_share_change_pp,0.4
fh_country_name,Russia
fh_fh_status,NF
fh_fh_total_score,12
fh_fh_pr_score,5
fh_fh_cl_score,7
fh_fh_year,2025
fh_notes,Data year 2024
gdpr_country_name,Russia
gdpr_has_gdpr_like_law,1
gdpr_gdpr_similarity_level,2
gdpr_dp_law_name,Federal Law 152-FZ On Personal Data
gdpr_dp_law_year,2006
gdpr_has_dpa,1
gdpr_eu_status,none
gdpr_enforcement_active,1
gdpr_notes,Comprehensive law but restrictive; Roskomnadzor enforcement; no EU adequacy; data localization requirements
legal_origin,Socialist
is_common_law,0
wipo_gii_score,30.2640735373132
wipo_gii_rank,60
wipo_income_group_wipo,HI
wipo_region_un,Europe
wipo_ppp_per_capita,47298.71
wipo_population_thousands,144820.42
wipo_business_environment,27.0163207324538
wipo_business_sophistication,29.7524745356761
wipo_creative_goods_and_services,10.2778035420515
wipo_creative_outputs,30.0548226903463
wipo_credit,17.3547286527768
wipo_ecological_sustainability,7.90535533446826
wipo_education,58.6815636405877
wipo_general_infrastructure,25.4271827201265
wipo_human_capital_and_research,41.1073862216966
wipo_information_and_communication_technologies_icts,77.363092679196
wipo_infrastructure,36.8985435779303
wipo_innovation_inputs,32.5927303274053
wipo_innovation_linkages,22.8145665515012
wipo_innovation_outputs,26.8662884288222
wipo_institutional_environment,19.5768827627278
wipo_institutions,19.0972118777811
wipo_intangible_assets,38.953995844219
wipo_investment,4.3523031471128
wipo_knowledge_absorption,33.8506624329863
wipo_knowledge_and_technology_outputs,23.6777541672981
wipo_knowledge_creation,29.5962622069731
wipo_knowledge_diffusion,15.3325419551291
wipo_knowledge_impact,26.1044583397921
wipo_knowledge_workers,32.592194622541
wipo_market_sophistication,36.1080354239423
wipo_online_creativity,32.0334955308956
wipo_regulatory_environment,10.6984321381616
wipo_research_and_development_r_d,21.4809428301883
wipo_tertiary_education,43.1596521943139
wipo_trade_diversification_and_market_scale,86.6170744719375
wb_gdp_per_capita_ppp_2024,47404.96484375
wb_rd_expenditure_2022,0.92527
wb_internet_penetration_2024,94.365
wb_tertiary_education_2024,60.3891235376867
wb_government_effectiveness_2023,-0.712461888790131
wb_regulatory_quality_2023,-1.12207186222076
wb_rule_of_law_2023,-1.18764269351959
wb_control_of_corruption_2023,-1.10467827320099
wb_voice_accountability_2023,-1.2855396270752
wb_political_stability_2023,-1.13433384895325
wb_gdp_current_usd_2024,2173835806671.66
wb_population_2024,143533851.0
wb_labor_force_2024,73405850.0
wb_fdi_net_inflows_2024,-9350250000.0
wb_exports_pct_gdp_2024,21.91660028345
wb_inflation_consumer_prices_2024,8.43486410496723
wb_unemployment_rate_2024,2.43
wb_education_expenditure_pct_gdp_2023,4.16454853394225
wb_mobile_subscriptions_per100_2023,180.842
wb_patent_applications_residents_2021,19569.0
wb_high_tech_exports_pct,12.9053155381414
wb_ict_service_exports_pct,8.8588069792426
stanford_fig_4.2.13,6.86%
stanford_fig_4.2.14,1/1/18
stanford_fig_4.2.15,0.26
stanford_fig_4.2.17,0.89%
stanford_fig_4.2.18,219%
stanford_fig_4.2.19,2016
stanford_fig_4.2.21,2016
stanford_fig_4.2.22,4.67
stanford_fig_4.2.23,1/1/23
stanford_fig_4.3.12,2
stanford_fig_4.3.13,29
stanford_fig_4.3.8,0.004167409
stanford_fig_4.3.9,0.225774717
stanford_fig_1.2.4,0.019467951
stanford_fig_1.3.3,1
stanford_fig_6.2.1,0
stanford_fig_6.2.15,8
stanford_fig_6.2.16,108
stanford_fig_6.2.17,20
stanford_fig_6.2.3,7
stanford_fig_6.2.4,20
stanford_fig_6.3.1,0.3698029842206609
stanford_fig_6.3.2,1
stanford_fig_6.3.3,369.8029842
stanford_fig_6.3.4,29.54906353
