atributo,valor
iso3,PRT
country_name,Portugal
region,Europe
income_group,HI
iapp_jurisdiction_iapp,EU (Portugal)
iapp_has_ai_law,1
iapp_regulatory_approach,comprehensive
iapp_regulatory_intensity,10
iapp_year_enacted,2024.0
iapp_enforcement_level,high
iapp_thematic_coverage,14
iapp_evidence_summary,"EU AI Act (propagated to Portugal as EU member state). EU AI Act entered into force Aug 2024 (full application Aug 2026), GDPR, Digital Services Act, AI Liability Directive proposal, coordinated AI plan"
iapp_source,IAPP_Global_AI_Law_Policy_Tracker
iapp_source_date,2026-02
oxford_readiness_score,66.09
oxford_rank,28
oxford_pillar_policy_capacity,57.5
oxford_pillar_ai_infrastructure,55.38
oxford_pillar_governance,93.55
oxford_pillar_public_sector_adoption,81.87
oxford_pillar_development_and_diffusion,52.86
oxford_pillar_resilience,69.68
oxford_dimension_compute_capacity,11.67
oxford_dimension_policy_vision,50.0
oxford_dimension_e_government_delivery,94.69
oxford_dimension_safety_and_security,66.67
ms_ai_user_share_h1_2025,22.4
ms_ai_user_share_h2_2025,24.2
ms_ai_user_share_change_pp,1.8
fh_country_name,Portugal
fh_fh_status,F
fh_fh_total_score,94
fh_fh_pr_score,38
fh_fh_cl_score,56
fh_fh_year,2025
fh_notes,Data year 2024
gdpr_country_name,Portugal
gdpr_has_gdpr_like_law,1
gdpr_gdpr_similarity_level,3
gdpr_dp_law_name,GDPR + Law 58/2019
gdpr_dp_law_year,2018
gdpr_has_dpa,1
gdpr_eu_status,eu_member
gdpr_enforcement_active,1
gdpr_notes,EU member; CNPD enforcement
legal_origin,French
is_common_law,0
wipo_gii_score,43.8576909479602
wipo_gii_rank,31
wipo_income_group_wipo,HI
wipo_region_un,Europe
wipo_ppp_per_capita,49236.5
wipo_population_thousands,10425.29
wipo_business_environment,45.2503589416928
wipo_business_sophistication,38.8521955178309
wipo_creative_goods_and_services,28.5004258104736
wipo_creative_outputs,45.9031842888364
wipo_credit,49.7569120653345
wipo_ecological_sustainability,30.6734638481907
wipo_education,64.2370063019554
wipo_general_infrastructure,32.0209983573413
wipo_human_capital_and_research,50.6848903894501
wipo_information_and_communication_technologies_icts,81.5265020044663
wipo_infrastructure,48.0736547366661
wipo_innovation_inputs,48.8184725525912
wipo_innovation_linkages,28.6859197400272
wipo_innovation_outputs,38.4929657127772
wipo_institutional_environment,74.4041798614048
wipo_institutions,62.8266733654705
wipo_intangible_assets,51.1636269370271
wipo_investment,14.5041776518316
wipo_knowledge_absorption,32.9762309385764
wipo_knowledge_and_technology_outputs,31.0827471367181
wipo_knowledge_creation,30.5080682271288
wipo_knowledge_diffusion,26.4103097541731
wipo_knowledge_impact,36.3298634288523
wipo_knowledge_workers,54.894435874889
wipo_market_sophistication,43.6549487535382
wipo_online_creativity,52.7850574708177
wipo_regulatory_environment,68.8254812933139
wipo_research_and_development_r_d,42.3032755050417
wipo_tertiary_education,45.5143893613532
wipo_trade_diversification_and_market_scale,66.7037565434486
wb_gdp_per_capita_ppp_2024,51679.8883807527
wb_rd_expenditure_2022,1.70179
wb_internet_penetration_2024,88.487
wb_tertiary_education_2023,77.6778182983398
wb_government_effectiveness_2023,0.987550020217896
wb_regulatory_quality_2023,0.755356550216675
wb_rule_of_law_2023,1.06766510009766
wb_control_of_corruption_2023,0.696312069892883
wb_voice_accountability_2023,1.21128296852112
wb_political_stability_2023,0.712578117847443
wb_gdp_current_usd_2024,313271185085.102
wb_population_2024,10694681.0
wb_labor_force_2024,5450166.0
wb_fdi_net_inflows_2024,13486433394.8596
wb_exports_pct_gdp_2024,45.771725043315
wb_inflation_consumer_prices_2024,2.41613187791884
wb_unemployment_rate_2024,6.5
wb_education_expenditure_pct_gdp_2022,4.55159997940063
wb_mobile_subscriptions_per100_2023,123.002
wb_patent_applications_residents_2021,711.0
wb_high_tech_exports_pct,6.94181475443009
wb_ict_service_exports_pct,6.02069227745646
oecd_year,2024
oecd_has_ai_law,0
oecd_regulatory_approach,light_touch
oecd_year_enacted,2022.0
oecd_regulatory_intensity,13
oecd_enforcement_level,medium
oecd_thematic_coverage,13
oecd_n_total_initiatives,35
oecd_n_binding,0
oecd_n_nonbinding,34
oecd_n_strategies,0
oecd_n_regulations,1
oecd_n_sectors_covered,1
oecd_n_policy_instruments,1
stanford_fig_4.2.13,19.67%
stanford_fig_4.2.14,1/1/18
stanford_fig_4.2.15,0.62
stanford_fig_4.2.16,Female
stanford_fig_4.2.17,0.61%
stanford_fig_4.2.18,237%
stanford_fig_4.2.19,2016
stanford_fig_4.2.21,2016
stanford_fig_4.2.22,0.42
stanford_fig_4.2.23,1/1/19
stanford_fig_4.3.12,5
stanford_fig_4.3.13,27
stanford_fig_4.3.8,0.071261713
stanford_fig_4.3.9,0.793556783
stanford_fig_1.2.4,0.141801411
stanford_fig_6.2.1,20
stanford_fig_6.2.15,3
stanford_fig_6.2.16,41
stanford_fig_6.2.17,20
stanford_fig_6.2.3,5
stanford_fig_6.2.4,20
stanford_fig_6.3.1,11.60587060625429
stanford_fig_6.3.2,15
stanford_fig_6.3.3,601.2850239
stanford_fig_6.3.4,111.4179526
