atributo,valor
iso3,DEU
country_name,Germany
region,Europe
income_group,HI
iapp_jurisdiction_iapp,EU (Germany)
iapp_has_ai_law,1
iapp_regulatory_approach,comprehensive
iapp_regulatory_intensity,10
iapp_year_enacted,2024.0
iapp_enforcement_level,high
iapp_thematic_coverage,14
iapp_evidence_summary,"EU AI Act (propagated to Germany as EU member state). EU AI Act entered into force Aug 2024 (full application Aug 2026), GDPR, Digital Services Act, AI Liability Directive proposal, coordinated AI plan"
iapp_source,IAPP_Global_AI_Law_Policy_Tracker
iapp_source_date,2026-02
oxford_readiness_score,76.78
oxford_rank,6
oxford_pillar_policy_capacity,84.5
oxford_pillar_ai_infrastructure,73.28
oxford_pillar_governance,91.17
oxford_pillar_public_sector_adoption,82.89
oxford_pillar_development_and_diffusion,66.24
oxford_pillar_resilience,73.37
oxford_dimension_compute_capacity,56.98
oxford_dimension_policy_vision,80.0
oxford_dimension_e_government_delivery,85.6
oxford_dimension_safety_and_security,83.33
oxford_dimension_ai_sector_maturity,53.38
oxford_dimension_human_capital,75.54
oxford_dimension_data_quality,94.76
oxford_dimension_regulatory_compliance,82.35
ms_ai_user_share_h1_2025,26.5
ms_ai_user_share_h2_2025,28.6
ms_ai_user_share_change_pp,2.1
fh_country_name,Germany
fh_fh_status,F
fh_fh_total_score,93
fh_fh_pr_score,37
fh_fh_cl_score,56
fh_fh_year,2025
fh_notes,Data year 2024
gdpr_country_name,Germany
gdpr_has_gdpr_like_law,1
gdpr_gdpr_similarity_level,3
gdpr_dp_law_name,GDPR + BDSG
gdpr_dp_law_year,2018
gdpr_has_dpa,1
gdpr_eu_status,eu_member
gdpr_enforcement_active,1
gdpr_notes,EU member; BfDI + 16 state DPAs; strict enforcement
legal_origin,German
is_common_law,0
wipo_gii_score,55.4553512524913
wipo_gii_rank,11
wipo_income_group_wipo,HI
wipo_region_un,Europe
wipo_ppp_per_capita,70930.36
wipo_population_thousands,84552.24
wipo_business_environment,57.2759921513267
wipo_business_sophistication,55.2848797202183
wipo_creative_goods_and_services,31.8982936599061
wipo_creative_outputs,58.5988740776133
wipo_credit,46.7022890308641
wipo_ecological_sustainability,27.7522480499114
wipo_education,62.0290529666461
wipo_general_infrastructure,49.3997747723721
wipo_human_capital_and_research,61.4340383751657
wipo_information_and_communication_technologies_icts,81.6430716328838
wipo_infrastructure,52.9316981517224
wipo_innovation_inputs,59.916581125836
wipo_innovation_linkages,58.5051767908235
wipo_innovation_outputs,56.2490922575727
wipo_institutional_environment,78.5012421983542
wipo_institutions,73.5301708713333
wipo_intangible_assets,68.5842722346786
wipo_investment,27.2324708964939
wipo_knowledge_absorption,45.475463116425
wipo_knowledge_and_technology_outputs,53.899310437532
wipo_knowledge_creation,57.0116439022172
wipo_knowledge_diffusion,54.0679406788273
wipo_knowledge_impact,50.6183467315515
wipo_knowledge_workers,61.8739992534063
wipo_market_sophistication,56.4021185107405
wipo_online_creativity,65.32865818119
wipo_regulatory_environment,84.8132782643188
wipo_research_and_development_r_d,68.3667949212299
wipo_tertiary_education,53.906267237621
wipo_trade_diversification_and_market_scale,95.2715956048636
wb_gdp_per_capita_ppp_2024,73551.9347696836
wb_rd_expenditure_2022,3.13236
wb_internet_penetration_2024,93.5
wb_tertiary_education_2023,78.5947494506836
wb_government_effectiveness_2023,1.18541669845581
wb_regulatory_quality_2023,1.45697498321533
wb_rule_of_law_2023,1.55120778083801
wb_control_of_corruption_2023,1.66416621208191
wb_voice_accountability_2023,1.46138572692871
wb_political_stability_2023,0.586989283561707
wb_high_tech_exports_pct,16.3869405629417
wb_ict_service_exports_pct,9.13282868187376
wb_gdp_current_usd_2024,4685592577804.69
wb_population_2024,83516593.0
wb_labor_force_2024,43801773.0
wb_fdi_net_inflows_2024,47599143488.7827
wb_exports_pct_gdp_2024,41.4340593720908
wb_inflation_consumer_prices_2024,2.2564981433876
wb_unemployment_rate_2024,3.4
wb_education_expenditure_pct_gdp_2022,5.23916006088257
wb_mobile_subscriptions_per100_2023,124.663
wb_patent_applications_residents_2021,39822.0
oecd_year,2024
oecd_has_ai_law,1
oecd_regulatory_approach,comprehensive
oecd_year_enacted,2021.0
oecd_regulatory_intensity,24
oecd_enforcement_level,medium
oecd_thematic_coverage,25
oecd_n_total_initiatives,43
oecd_n_binding,2
oecd_n_nonbinding,37
oecd_n_strategies,1
oecd_n_regulations,6
oecd_n_sectors_covered,1
oecd_n_policy_instruments,1
stanford_fig_4.2.13,9.10%
stanford_fig_4.2.14,1/1/18
stanford_fig_4.2.15,1.32
stanford_fig_4.2.16,Female
stanford_fig_4.2.17,1.09%
stanford_fig_4.2.18,140%
stanford_fig_4.2.19,2016
stanford_fig_4.2.2,2014
stanford_fig_4.2.21,2016
stanford_fig_4.2.22,2.13
stanford_fig_4.2.23,1/1/19
stanford_fig_4.3.12,67
stanford_fig_4.3.13,394
stanford_fig_4.3.8,1.974363427
stanford_fig_4.3.9,13.27076964
stanford_fig_4.5.4,28.4
stanford_fig_4.5.5,2011
stanford_fig_4.5.7,7%
stanford_fig_1.1.11,7
stanford_fig_1.2.4,1.217579251
stanford_fig_1.2.5,10.97468479
stanford_fig_1.3.3,28
stanford_fig_6.2.1,4
stanford_fig_6.2.15,3
stanford_fig_6.2.16,27
stanford_fig_6.2.17,4
stanford_fig_6.2.3,1
stanford_fig_6.2.4,4
stanford_fig_6.3.1,278.073428
stanford_fig_6.3.2,409
stanford_fig_6.3.3,240.654621
stanford_fig_6.3.4,333.401983
stanford_fig_6.3.5,49.55232301146678
stanford_fig_6.3.8,2013
